File Name,Ticker,Earnings Date and Time,closing_price_next_day,closing_price_previous_day,price_7_days_before,price_15_days_before,perc_change_next_prev,perc_change_prev_7,perc_change_7_15
KLACQ42023,KLAC,"July 27, 2023 at 6:00 PM ET",507.0971374511719,478.6566162109375,480.3534851074219,458.0059509277344,5.94,-0.35,4.88
KOQ12015,KO,"April 22, 2015 at 9:30 AM ET",30.985408782958984,30.587862014770508,30.527864456176758,30.512863159179688,1.3,0.2,0.05
KOQ12016,KO,"April 20, 2016 at 9:00 AM ET",34.37143325805664,36.09890365600586,35.9749641418457,36.08341598510742,-4.79,0.34,-0.3
KOQ12017,KO,"April 25, 2017 at 9:00 AM ET",34.51519012451172,34.651302337646484,34.258995056152344,34.17091751098633,-0.39,1.15,0.26
KOQ12018,KO,"April 24, 2018 at 8:30 AM ET",35.64277648925781,36.395851135253906,36.8344612121582,35.89932632446289,-2.07,-1.19,2.6
KOQ12019,KO,"April 23, 2019 at 8:30 AM ET",41.27228927612305,40.57884979248047,40.01383590698242,39.8682975769043,1.71,1.41,0.37
KOQ12020,KO,"April 21, 2020 at 7:30 AM ET",40.08213806152344,41.09788513183594,43.27952575683594,39.08406066894531,-2.47,-5.04,10.73
KOQ12021,KO,"April 19, 2021 at 8:30 AM ET",49.30614471435547,49.01396179199219,48.50263214111328,49.169189453125,0.6,1.05,-1.36
KOQ12022,KO,"April 25, 2022 at 8:30 AM ET",62.06523513793945,61.41578674316406,61.199302673339844,58.86503219604492,1.06,0.35,3.97
KOQ12023,KO,"April 24, 2023 at 8:30 AM ET",61.973941802978516,62.07086181640625,61.19866943359375,60.471839904785156,-0.16,1.43,1.2
KOQ22013,KO,"July 16, 2013 at 9:30 AM ET",28.645666122436523,29.201051712036133,28.852169036865234,28.28252410888672,-1.9,1.21,2.01
KOQ22014,KO,"July 22, 2014 at 9:30 AM ET",30.210708618164062,31.098180770874023,30.782794952392578,31.017499923706055,-2.85,1.02,-0.76
KOQ22015,KO,"July 22, 2015 at 9:30 AM ET",30.930965423583984,31.150272369384766,30.749469757080078,29.87220001220703,-0.7,1.3,2.94
KOQ22016,KO,"July 27, 2016 at 9:00 AM ET",33.877830505371094,35.033119201660156,35.618560791015625,35.337554931640625,-3.3,-1.64,0.8
KOQ22017,KO,"July 26, 2017 at 9:00 AM ET",36.92223358154297,36.518611907958984,36.10693359375,36.17958450317383,1.11,1.14,-0.2
KOQ22018,KO,"July 25, 2018 at 8:30 AM ET",38.48168182373047,37.788700103759766,37.34617614746094,36.72834014892578,1.83,1.18,1.68
KOQ22019,KO,"July 23, 2019 at 8:30 AM ET",46.874664306640625,44.19144058227539,44.96792984008789,44.847137451171875,6.07,-1.73,0.27
KOQ22020,KO,"July 21, 2020 at 8:30 AM ET",42.06841278076172,41.10582733154297,40.24128723144531,39.8223876953125,2.34,2.15,1.05
KOQ22021,KO,"July 21, 2021 at 8:30 AM ET",52.0235595703125,51.36119079589844,50.119239807128906,49.77885818481445,1.29,2.48,0.68
KOQ22022,KO,"July 26, 2022 at 8:30 AM ET",59.92551040649414,58.95851516723633,59.25240707397461,59.99188232421875,1.64,-0.5,-1.23
KOQ22023,KO,"July 26, 2023 at 8:30 AM ET",61.56709671020508,60.785919189453125,59.379783630371094,59.594608306884766,1.29,2.37,-0.36
KOQ32014,KO,"October 21, 2014 at 9:30 AM ET",30.05401611328125,31.982257843017578,32.85403823852539,31.516826629638672,-6.03,-2.65,4.24
KOQ32015,KO,"October 21, 2015 at 9:30 AM ET",32.18296432495117,32.25925064086914,32.038028717041016,30.60394287109375,-0.24,0.69,4.69
KOQ32016,KO,"October 26, 2016 at 9:00 AM ET",33.39912796020508,33.477821350097656,32.738067626953125,32.90332794189453,-0.24,2.26,-0.5
KOQ32017,KO,"October 25, 2017 at 9:00 AM ET",37.468238830566406,37.574012756347656,37.93201446533203,37.0207405090332,-0.28,-0.94,2.46
KOQ32018,KO,"October 30, 2018 at 8:30 AM ET",40.10573196411133,39.12055206298828,39.0110969543457,39.061622619628906,2.52,0.28,-0.13
KOQ32019,KO,"October 18, 2019 at 8:30 AM ET",47.60847091674805,46.748085021972656,46.78284454345703,47.20000076293945,1.84,-0.07,-0.88
KOQ32020,KO,"October 22, 2020 at 8:30 AM ET",45.53571319580078,44.91574478149414,45.12239456176758,44.187965393066406,1.38,-0.46,2.11
KOQ32021,KO,"October 27, 2021 at 8:30 AM ET",51.461483001708984,50.48823547363281,49.996978759765625,49.78378677368164,1.93,0.98,0.43
KOQ32022,KO,"October 25, 2022 at 8:30 AM ET",56.29433059692383,54.976497650146484,52.503170013427734,54.22208786010742,2.4,4.71,-3.17
KOQ32023,KO,"October 24, 2023 at 8:30 AM ET",54.76243209838867,53.2270393371582,52.05580520629883,54.01441955566406,2.88,2.25,-3.63
KOQ42014,KO,"February 10, 2015 at 9:30 AM ET",31.541259765625,30.6709041595459,30.626262664794922,32.106624603271484,2.84,0.15,-4.61
KOQ42015,KO,"February 9, 2016 at 9:00 AM ET",33.282997131347656,32.78336715698242,32.990901947021484,32.22224044799805,1.52,-0.63,2.39
KOQ42016,KO,"February 9, 2017 at 9:00 AM ET",32.7370719909668,33.3481559753418,32.99103546142578,32.64976501464844,-1.83,1.08,1.05
KOQ42017,KO,"February 16, 2018 at 9:00 AM ET",36.89768600463867,36.73362350463867,36.55316162109375,39.80979919433594,0.45,0.49,-8.18
KOQ42018,KO,"February 14, 2019 at 8:30 AM ET",38.69154739379883,42.25603485107422,41.80622863769531,40.47378921508789,-8.44,1.08,3.29
KOQ42019,KO,"January 30, 2020 at 08:30 AM ET",51.536441802978516,49.9166259765625,50.056724548339844,48.45441818237305,3.25,-0.28,3.31
KOQ42020,KO,"February 10, 2021 at 8:30 AM ET",44.91476058959961,45.00531768798828,43.90055847167969,44.08167266845703,-0.2,2.52,-0.41
KOQ42021,KO,"February 10, 2022 at 8:30 AM ET",57.33430480957031,57.016719818115234,56.568355560302734,56.7458381652832,0.56,0.79,-0.31
KOQ42022,KO,"February 14, 2023 at 8:30 AM ET",57.30908203125,58.280418395996094,57.53989791870117,58.232337951660156,-1.67,1.29,-1.19
KOQ42023,KO,"February 13, 2024 at 8:30 AM ET",58.87904357910156,59.22626876831055,60.059600830078125,59.37507629394531,-0.59,-1.39,1.15
LINQ12019,LIN,"May 10, 2019 at 8:00 AM ET",168.11509704589844,160.48655700683594,165.05996704101562,167.0133819580078,4.75,-2.77,-1.17
LINQ12020,LIN,"May 7, 2020 at 10:00 AM ET",174.25537109375,168.74830627441406,176.22625732421875,172.69003295898438,3.26,-4.24,2.05
LINQ12021,LIN,"May 6, 2021 at 10:00 AM ET",284.1459045410156,279.553955078125,278.2118835449219,276.0644836425781,1.64,0.48,0.78
LINQ12022,LIN,"April 28, 2022 at 9:00 AM ET",306.491455078125,298.5663757324219,309.3697814941406,309.2725830078125,2.65,-3.49,0.03
LINQ12023,LIN,"April 27, 2023 at 9:00 AM ET",360.9354553222656,360.30364990234375,360.17535400390625,351.99200439453125,0.18,0.04,2.32
LINQ22018,LIN,"March 1, 2019 at 11:00 AM ET",155.07887268066406,159.55496215820312,156.8472137451172,148.48448181152344,-2.81,1.73,5.63
LINQ22019,LIN,"August 5, 2019 at 9:00 AM ET",177.33029174804688,174.61398315429688,185.94422912597656,189.8325958251953,1.56,-6.09,-2.05
LINQ22020,LIN,"July 30, 2020 at 10:00 AM ET",229.29879760742188,231.8473663330078,231.17471313476562,210.28372192382812,-1.1,0.29,9.93
LINQ22021,LIN,"July 30, 2021 at 9:00 AM ET",295.7186584472656,288.0802001953125,283.0294189453125,281.5960388183594,2.65,1.78,0.51
LINQ22022,LIN,"July 28, 2022 at 09:00 AM ET",289.79620361328125,283.471923828125,278.88482666015625,267.3000183105469,2.23,1.64,4.33
LINQ22023,LIN,"July 27, 2023 at 9:00 AM ET",381.05487060546875,384.6015930175781,380.6982116699219,361.1417236328125,-0.92,1.03,5.42
LINQ32019,LIN,"November 12, 2019 at 9:00 AM ET",192.30133056640625,189.0583038330078,185.79656982421875,178.94601440429688,1.72,1.76,3.83
LINQ32020,LIN,"November 5, 2020 at 10:00 AM ET",237.52218627929688,223.7611846923828,214.42236328125,218.3499755859375,6.15,4.36,-1.8
LINQ32021,LIN,"October 28, 2021 at 10:00 AM ET",306.9238586425781,307.8988037109375,299.8965148925781,288.7763977050781,-0.32,2.67,3.85
LINQ32022,LIN,"October 27, 2022 at 9:00 AM ET",287.4032287597656,288.95166015625,278.9749755859375,273.2516174316406,-0.54,3.58,2.09
LINQ32023,LIN,"October 26, 2023 at 9:00 AM ET",368.0904846191406,362.1862487792969,378.7956237792969,367.6332092285156,1.63,-4.38,3.04
LINQ42019,LIN,"February 13, 2020 at 7:00 AM ET",207.66867065429688,203.8580780029297,200.3853759765625,196.74371337890625,1.87,1.73,1.85
LINQ42020,LIN,"February 5, 2021 at 10:00 AM ET",245.67306518554688,237.8553009033203,231.87026977539062,246.36036682128906,3.29,2.58,-5.88
LINQ42021,LIN,"February 10, 2022 at 10:00 AM ET",299.126220703125,294.57421875,311.2908020019531,311.55224609375,1.55,-5.37,-0.08
LINQ42022,LIN,"February 7, 2023 at 9:00 AM ET",331.54010009765625,317.51605224609375,319.3257141113281,324.5379333496094,4.42,-0.57,-1.61
LINQ42023,LIN,"February 6, 2024 at 9:00 AM ET",414.3348388671875,399.4488525390625,402.84881591796875,405.45111083984375,3.73,-0.84,-0.64
LLYQ12013,LLY,"April 24, 2013 at 9:00 AM ET",43.82456970214844,45.60727310180664,44.16859817504883,44.45008850097656,-3.91,3.26,-0.63
LLYQ12014,LLY,"April 24, 2014 at 9:00 AM ET",47.596893310546875,48.31068801879883,48.19712448120117,47.832130432128906,-1.48,0.24,0.76
LLYQ12015,LLY,"April 23, 2015 at 9:00 AM ET",60.554100036621094,60.47047424316406,61.440677642822266,59.58391571044922,0.14,-1.58,3.12
LLYQ12016,LLY,"April 26, 2016 at 9:00 AM ET",65.48139190673828,66.9151840209961,64.84606170654297,62.70829772949219,-2.14,3.19,3.41
LLYQ12017,LLY,"April 25, 2017 at 9:00 AM ET",71.56765747070312,73.5243148803711,75.6924819946289,75.8775863647461,-2.66,-2.86,-0.24
LLYQ12018,LLY,"April 24, 2018 at 9:00 AM ET",72.48528289794922,72.58485412597656,72.15042877197266,70.17742156982422,-0.14,0.6,2.81
LLYQ12019,LLY,"April 30, 2019 at 9:00 AM ET",108.37078094482422,110.74114227294922,106.66706085205078,117.81526184082031,-2.14,3.82,-9.46
LLYQ12020,LLY,"April 23, 2020 at 9:00 AM ET",151.39138793945312,148.3433074951172,143.0422821044922,134.5890655517578,2.05,3.71,6.28
LLYQ12021,LLY,"April 27, 2021 at 9:00 AM ET",175.7642822265625,180.5970458984375,182.5552520751953,176.33338928222656,-2.68,-1.07,3.53
LLYQ12022,LLY,"April 28, 2022 at 9:00 AM ET",291.0994567871094,279.17230224609375,290.844970703125,302.0279235839844,4.27,-4.01,-3.7
LLYQ12023,LLY,"April 27, 2023 at 10:00 AM ET",387.10943603515625,373.14630126953125,366.839111328125,365.2325439453125,3.74,1.72,0.44
LLYQ22013,LLY,"July 24, 2013 at 9:00 AM ET",41.448856353759766,40.218414306640625,40.65222930908203,39.547969818115234,3.06,-1.07,2.79
LLYQ22014,LLY,"July 24, 2014 at 9:00 AM ET",52.64634323120117,52.5482063293457,51.41136169433594,51.57492446899414,0.19,2.21,-0.32
LLYQ22015,LLY,"July 23, 2015 at 9:00 AM ET",73.06640625,72.74636840820312,74.750732421875,72.54425048828125,0.44,-2.68,3.04
LLYQ22016,LLY,"July 26, 2016 at 9:00 AM ET",70.94877624511719,70.85372161865234,69.33259582519531,68.831298828125,0.13,2.19,0.73
LLYQ22017,LLY,"July 25, 2017 at 9:00 AM ET",72.90796661376953,75.16998291015625,74.82403564453125,73.36038208007812,-3.01,0.46,2.0
LLYQ22018,LLY,"July 24, 2018 at 9:00 AM ET",85.06880950927734,80.9953384399414,81.75169372558594,78.8355941772461,5.03,-0.93,3.7
LLYQ22019,LLY,"July 30, 2019 at 9:00 AM ET",101.203857421875,101.23179626464844,99.4347152709961,105.29148864746094,-0.03,1.81,-5.56
LLYQ22020,LLY,"July 30, 2020 at 9:00 AM ET",145.51319885253906,153.83502197265625,157.2113037109375,158.3050079345703,-5.41,-2.15,-0.69
LLYQ22021,LLY,"August 3, 2021 at 9:00 AM ET",248.02552795410156,238.9276885986328,236.5539093017578,227.97921752929688,3.81,1.0,3.76
LLYQ22022,LLY,"August 4, 2022 at 9:00 AM ET",300.4517517089844,308.351318359375,325.7718811035156,321.18341064453125,-2.56,-5.35,1.43
LLYQ22023,LLY,"August 8, 2023 at 9:00 AM ET",518.6152954101562,451.481689453125,455.85650634765625,448.6181945800781,14.87,-0.96,1.61
LLYQ32013,LLY,"October 23, 2013 at 9:00 AM ET",40.045074462890625,39.91773986816406,39.02625274658203,40.22815704345703,0.32,2.28,-2.99
LLYQ32014,LLY,"October 23, 2014 at 9:00 AM ET",53.0535888671875,53.325653076171875,52.05599594116211,53.44931411743164,-0.51,2.44,-2.61
LLYQ32015,LLY,"October 22, 2015 at 9:00 AM ET",65.22037506103516,65.24578857421875,67.45706176757812,72.16770935058594,-0.04,-3.28,-6.53
LLYQ32016,LLY,"October 25, 2016 at 9:00 AM ET",67.62598419189453,67.46943664550781,68.94805145263672,70.5484848022461,0.23,-2.14,-2.27
LLYQ32017,LLY,"October 24, 2017 at 9:00 AM ET",76.03330993652344,77.82768249511719,77.26527404785156,77.17599487304688,-2.31,0.73,0.12
LLYQ32018,LLY,"November 6, 2018 at 9:00 AM ET",97.0387954711914,100.92401123046875,97.48779296875,101.73954010009766,-3.85,3.52,-4.18
LLYQ32019,LLY,"October 23, 2019 at 9:00 AM ET",100.56331634521484,102.84798431396484,101.031494140625,100.18875885009766,-2.22,1.8,0.84
LLYQ32020,LLY,"October 27, 2020 at 9:00 AM ET",126.05716705322266,135.42308044433594,139.64727783203125,137.74542236328125,-6.92,-3.02,1.38
LLYQ32021,LLY,"October 26, 2021 at 9:00 AM ET",241.4876251220703,238.19252014160156,231.22315979003906,224.4676055908203,1.38,3.01,3.01
LLYQ32022,LLY,"November 1, 2022 at 9:00 AM ET",347.5558776855469,356.93035888671875,335.9141540527344,322.93182373046875,-2.63,6.26,4.02
LLYQ42013,LLY,"January 30, 2014 at 9:00 AM ET",42.82029342651367,43.334754943847656,44.6851806640625,41.54219436645508,-1.19,-3.02,7.57
LLYQ42014,LLY,"January 30, 2015 at 9:00 AM ET",59.792457580566406,59.88380432128906,59.99177169799805,58.07343673706055,-0.15,-0.18,3.3
LLYQ42015,LLY,"January 28, 2016 at 9:00 AM ET",65.4889144897461,69.7093505859375,70.9626693725586,69.41094207763672,-6.05,-1.77,2.24
LLYQ42016,LLY,"January 31, 2017 at 11:30 AM ET",67.4384765625,65.39862060546875,67.24588012695312,66.77311706542969,3.12,-2.75,0.71
LLYQ42017,LLY,"January 31, 2017 at 9:00 AM ET",67.43848419189453,65.39862060546875,67.24588012695312,66.77311706542969,3.12,-2.75,0.71
LLYQ42018,LLY,"February 6, 2019 at 9:00 AM ET",109.84025573730469,110.90856170654297,105.93549346923828,107.56555938720703,-0.96,4.69,-1.52
LLYQ42019,LLY,"January 30, 2020 at 9:00 AM ET",134.3565216064453,131.7667236328125,132.6990203857422,127.99983978271484,1.97,-0.7,3.67
LLYQ42020,LLY,"January 29, 2021 at 9:00 AM ET",199.7787628173828,201.8440399169922,193.33302307128906,159.8556365966797,-1.02,4.4,20.94
LLYQ42021,LLY,"February 3, 2022 at 9:00 AM ET",238.73184204101562,244.6024169921875,233.51470947265625,243.47119140625,-2.4,4.75,-4.09
LLYQ42022,LLY,"February 2, 2023 at 10:00 AM ET",326.8970031738281,338.6305236816406,342.4065856933594,354.99017333984375,-3.46,-1.1,-3.54
LMTQ12015,LMT,"April 21, 2015 at 11:00 AM ET",154.08941650390625,154.48976135253906,157.3157501220703,159.325439453125,-0.26,-1.8,-1.26
LMTQ12016,LMT,"April 26, 2016 at 11:00 AM ET",187.80918884277344,183.06863403320312,182.67225646972656,182.51852416992188,2.59,0.22,0.08
LMTQ12017,LMT,"April 25, 2017 at 11:00 AM ET",224.4965057373047,229.64292907714844,222.8170928955078,224.11404418945312,-2.24,3.06,-0.58
LMTQ12018,LMT,"April 24, 2018 at 11:00 AM ET",286.6173400878906,305.4503173828125,291.8217468261719,285.10107421875,-6.17,4.67,2.36
LMTQ12019,LMT,"April 23, 2019 at 11:00 AM ET",291.48382568359375,275.8726806640625,271.0073547363281,265.2319030761719,5.66,1.8,2.18
LMTQ12020,LMT,"April 21, 2020 at 11:00 AM ET",334.908935546875,343.67083740234375,332.720703125,303.9775695800781,-2.55,3.29,9.46
LMTQ12021,LMT,"April 20, 2021 at 11:00 AM ET",356.7779235839844,360.8307800292969,355.7646484375,341.3122863769531,-1.12,1.42,4.23
LMTQ12022,LMT,"April 19, 2022 at 11:00 AM ET",436.10699462890625,443.2569274902344,437.6431884765625,414.53399658203125,-1.61,1.28,5.57
LMTQ12023,LMT,"April 18, 2023 at 11:00 AM ET",487.66937255859375,476.221923828125,476.7374267578125,458.5206298828125,2.4,-0.11,3.97
LMTQ22013,LMT,"July 23, 2013 at 11:00 AM ET",87.33909606933594,85.65779113769531,83.34693908691406,78.80669403076172,1.96,2.77,5.76
LMTQ22014,LMT,"July 22, 2014 at 11:00 AM ET",128.79672241210938,125.04493713378906,122.99638366699219,123.24959564208984,3.0,1.67,-0.21
LMTQ22015,LMT,"July 20, 2015 at 11:00 AM ET",162.30117797851562,159.17587280273438,152.01539611816406,146.78550720214844,1.96,4.71,3.56
LMTQ22016,LMT,"July 19, 2016 at 11:00 AM ET",210.93031311035156,208.75555419921875,205.17977905273438,196.22808837890625,1.04,1.74,4.56
LMTQ22017,LMT,"July 18, 2017 at 11:00 AM ET",239.9790496826172,241.4014892578125,238.6485595703125,232.4815216064453,-0.59,1.15,2.65
LMTQ22018,LMT,"July 24, 2018 at 11:00 AM ET",276.48284912109375,272.84869384765625,272.8829345703125,256.6747131347656,1.33,-0.01,6.31
LMTQ22019,LMT,"July 23, 2019 at 11:00 AM ET",315.12530517578125,314.97552490234375,325.3857727050781,323.7300109863281,0.05,-3.2,0.51
LMTQ22020,LMT,"July 21, 2020 at 11:00 AM ET",338.45428466796875,329.8016357421875,315.1129150390625,329.25128173828125,2.62,4.66,-4.29
LMTQ22021,LMT,"July 26, 2021 at 11:00 AM ET",341.3093566894531,353.10528564453125,350.7683410644531,353.7729187011719,-3.34,0.67,-0.85
LMTQ22022,LMT,"July 19, 2022 at 11:00 AM ET",372.49853515625,369.54052734375,401.09576416015625,401.439208984375,0.8,-7.87,-0.09
LMTQ22023,LMT,"July 18, 2023 at 11:00 AM ET",446.2001647949219,460.1726989746094,449.14739990234375,443.7032775878906,-3.04,2.45,1.23
LMTQ32014,LMT,"October 21, 2014 at 11:00 AM ET",133.4388427734375,135.69619750976562,134.87681579589844,141.30093383789062,-1.66,0.61,-4.55
LMTQ32015,LMT,"October 20, 2015 at 11:00 AM ET",166.36428833007812,167.8865966796875,169.97486877441406,161.37484741210938,-0.91,-1.23,5.33
LMTQ32016,LMT,"October 25, 2016 at 11:00 AM ET",204.4099884033203,190.38682556152344,190.72305297851562,194.43797302246094,7.37,-0.18,-1.91
LMTQ32017,LMT,"October 24, 2017 at 11:00 AM ET",263.5933532714844,269.97381591796875,268.8459167480469,263.3492126464844,-2.36,0.42,2.09
LMTQ32018,LMT,"October 23, 2018 at 11:00 AM ET",277.15948486328125,281.8428039550781,282.5672302246094,301.06756591796875,-1.66,-0.26,-6.14
LMTQ32019,LMT,"October 22, 2019 at 11:00 AM ET",331.0055236816406,331.33331298828125,337.9058532714844,340.3152160644531,-0.1,-1.95,-0.71
LMTQ32020,LMT,"October 20, 2020 at 11:00 AM ET",337.8785705566406,348.3178405761719,350.33306884765625,352.8838806152344,-3.0,-0.58,-0.72
LMTQ32021,LMT,"October 26, 2021 at 11:00 AM ET",310.0215148925781,351.5121765136719,341.5084533691406,324.8169250488281,-11.8,2.93,5.14
LMTQ32022,LMT,"October 18, 2022 at 11:00 AM ET",414.7915344238281,381.62469482421875,388.0121765136719,383.9587707519531,8.69,-1.65,1.06
LMTQ32023,LMT,"October 17, 2023 at 11:00 AM ET",434.81719970703125,434.1075134277344,394.9953918457031,402.90057373046875,0.16,9.9,-1.96
LMTQ42014,LMT,"January 27, 2015 at 11:00 AM ET",148.48818969726562,152.4857635498047,151.72991943359375,146.8127899169922,-2.62,0.5,3.35
LMTQ42015,LMT,"January 26, 2016 at 11:00 AM ET",168.55239868164062,169.4195098876953,173.41793823242188,175.24053955078125,-0.51,-2.31,-1.04
LMTQ42016,LMT,"January 24, 2017 at 11:00 AM ET",208.83248901367188,212.6060028076172,210.17015075683594,209.1627197265625,-1.77,1.16,0.48
LMTQ42017,LMT,"January 29, 2018 at 10:00 AM ET",297.6629943847656,292.1403503417969,282.06072998046875,277.9610900878906,1.89,3.57,1.47
LMTQ42018,LMT,"January 29, 2019 at 11:00 AM ET",253.7344970703125,250.10287475585938,245.75885009765625,234.46435546875,1.45,1.77,4.82
LMTQ42019,LMT,"January 28, 2020 at 11:00 AM ET",389.61676025390625,385.3478088378906,379.3587341308594,369.4127502441406,1.11,1.58,2.69
LMTQ42020,LMT,"January 26, 2021 at 11:00 AM ET",302.2877197265625,314.0067138671875,317.4437255859375,318.8332214355469,-3.73,-1.08,-0.44
LMTQ42021,LMT,"January 25, 2022 at 11:00 AM ET",364.6292724609375,351.59503173828125,350.9263610839844,340.915283203125,3.71,0.19,2.94
LMTQ42022,LMT,"January 24, 2023 at 11:00 AM ET",434.1856384277344,426.50189208984375,434.7655334472656,461.53790283203125,1.8,-1.9,-5.8
LMTQ42023,LMT,"January 23, 2024 at 11:00 AM ET",436.4676513671875,455.4186096191406,459.806396484375,452.7978210449219,-4.16,-0.95,1.55
LRCXQ12015,LRCX,"October 22, 2014 at 5:00 PM ET",65.74882507324219,62.471824645996094,57.4041862487793,63.15852737426758,5.25,8.83,-9.11
LRCXQ12017,LRCX,"October 19, 2016 at 5:00 PM ET",86.56989288330078,89.05250549316406,91.22256469726562,82.99779510498047,-2.79,-2.38,9.91
LRCXQ12018,LRCX,"October 17, 2017 at 5:00 PM ET",181.4985809326172,176.1212158203125,167.3219451904297,153.38978576660156,3.05,5.26,9.08
LRCXQ12019,LRCX,"October 16, 2018 at 5:00 PM ET",135.6044921875,133.8447265625,136.26788330078125,139.3912811279297,1.31,-1.78,-2.24
LRCXQ12020,LRCX,"October 23, 2019 at 5:00 PM ET",250.5948028564453,220.0063018798828,222.93124389648438,215.11903381347656,13.9,-1.31,3.63
LRCXQ12021,LRCX,"October 21, 2020 at 5:00 PM ET",343.9564208984375,352.228515625,355.5813903808594,318.72723388671875,-2.35,-0.94,11.56
LRCXQ12023,LRCX,"October 19, 2022 at 5:00 PM ET",349.5256652832031,324.1954345703125,344.46746826171875,374.8460998535156,7.81,-5.89,-8.1
LRCXQ12024,LRCX,"October 18, 2023 at 5:00 PM ET",599.0239868164062,639.1181640625,624.6388549804688,610.935791015625,-6.27,2.32,2.24
LRCXQ22015,LRCX,"January 28, 2015 at 5:00 PM ET",69.57422637939453,69.44357299804688,67.57945251464844,67.57073211669922,0.19,2.76,0.01
LRCXQ22016,LRCX,"January 27, 2016 at 17:00  ET",61.34480667114258,59.622379302978516,60.028709411621094,64.97513580322266,2.89,-0.68,-7.61
LRCXQ22017,LRCX,"January 25, 2017 at 5:00 PM ET",102.54292297363281,104.86591339111328,99.14364624023438,96.25564575195312,-2.22,5.77,3.0
LRCXQ22018,LRCX,"January 24, 2018 at 5:00 PM ET",180.87635803222656,190.3899688720703,171.1267547607422,174.74884033203125,-5.0,11.26,-2.07
LRCXQ22019,LRCX,"January 23, 2019 at 5:00 PM ET",149.54345703125,129.25489807128906,130.27532958984375,128.2993621826172,15.7,-0.78,1.54
LRCXQ22020,LRCX,"January 29, 2020 at 17:00 PM ET",294.6469421386719,282.5843200683594,291.8515930175781,284.24267578125,4.27,-3.18,2.68
LRCXQ22021,LRCX,"January 27, 2021 at 5:00 PM ET",488.6830749511719,496.0900573730469,527.3847045898438,478.22259521484375,-1.49,-5.93,10.28
LRCXQ22022,LRCX,"January 26, 2022 at 5:00 PM ET",539.742431640625,579.9533081054688,709.3729248046875,672.4279174804688,-6.93,-18.24,5.49
LRCXQ22023,LRCX,"January 25, 2023 at 5:00 PM ET",490.6993713378906,481.4817810058594,466.96044921875,416.475830078125,1.91,3.11,12.12
LRCXQ22024,LRCX,"January 24, 2024 at 5:00 PM ET",863.7408447265625,846.3383178710938,758.0383911132812,735.3472290039062,2.06,11.65,3.09
LRCXQ32015,LRCX,"April 20, 2015 at 5:00 PM ET",67.95852661132812,62.85116195678711,63.87262725830078,63.02576446533203,8.13,-1.6,1.34
LRCXQ32016,LRCX,"April 20, 2016 at 5:00 PM ET",71.67715454101562,73.31787109375,72.17378997802734,72.89218139648438,-2.24,1.59,-0.99
LRCXQ32017,LRCX,"April 19, 2017 at 5:00 PM ET",125.46841430664062,122.5963363647461,115.96102905273438,115.13272094726562,2.34,5.72,0.72
LRCXQ32018,LRCX,"April 17, 2018 at 5:00 PM ET",185.44625854492188,193.2364959716797,173.50601196289062,184.39962768554688,-4.03,11.37,-5.91
LRCXQ32019,LRCX,"April 24, 2019 at 5:00 PM ET",191.41896057128906,182.42108154296875,179.96629333496094,178.78086853027344,4.93,1.36,0.66
LRCXQ32020,LRCX,"April 22, 2020 at 5:00 PM ET",251.62110900878906,259.0755615234375,246.68325805664062,212.89036560058594,-2.88,5.02,15.87
LRCXQ32021,LRCX,"April 21, 2021 at 5:00 PM ET",593.3662109375,619.1561279296875,627.865234375,574.7313232421875,-4.17,-1.39,9.25
LRCXQ32022,LRCX,"April 20, 2022 at 5:00 PM ET",457.8202209472656,469.4629211425781,463.9145812988281,534.902099609375,-2.48,1.2,-13.27
LRCXQ32023,LRCX,"April 20, 2023 at 5:00 PM ET",511.7145080566406,520.9457397460938,502.13702392578125,525.7344360351562,-1.77,3.75,-4.49
LRCXQ42014,LRCX,"July 30, 2014 at 4:30 PM ET",60.69417953491211,58.86469268798828,62.384952545166016,62.01209259033203,3.11,-5.64,0.6
LRCXQ42015,LRCX,"July 29, 2015 at 5:00 PM ET",68.84333801269531,68.05480194091797,67.53782653808594,68.30010986328125,1.16,0.77,-1.12
LRCXQ42016,LRCX,"July 27, 2016 at 5:00 PM ET",82.84933471679688,81.8524398803711,79.5114974975586,72.95154571533203,1.22,2.94,8.99
LRCXQ42017,LRCX,"July 26, 2017 at 5:00 PM ET",148.7581787109375,151.990478515625,141.73377990722656,128.68719482421875,-2.13,7.24,10.14
LRCXQ42018,LRCX,"July 26, 2018 at 5:00 PM ET",173.86752319335938,162.192138671875,162.17381286621094,157.21456909179688,7.2,0.01,3.15
LRCXQ42019,LRCX,"July 31, 2019 at 5:00 PM ET",193.1651611328125,195.8406524658203,194.52638244628906,172.9436492919922,-1.37,0.68,12.48
LRCXQ42020,LRCX,"July 29, 2020 at 5:00 PM ET",362.2759704589844,345.32684326171875,338.5511474609375,319.4582214355469,4.91,2.0,5.98
LRCXQ42021,LRCX,"July 28, 2021 at 5:00 PM ET",599.4794311523438,614.3496704101562,572.2835693359375,593.6358642578125,-2.42,7.35,-3.6
LRCXQ42022,LRCX,"July 27, 2022 at 5:00 PM ET",474.4578552246094,457.55133056640625,414.0132141113281,383.22344970703125,3.7,10.52,8.03
LRCXQ42023,LRCX,"July 26, 2023 at 5:00 PM ET",696.432861328125,637.3211059570312,654.882080078125,623.6395263671875,9.28,-2.68,5.01
