File Name,average_volume_50_days,quant_score_NER,financial_performance_score,market_position_score,strategic_direction_score,operational_aspects_score,financial_indicators_score,risks_challenges_score,economic_factors_score,% Change Revenue,% Change EPS GAAP,% Change EPS Normalized,Ticker,Earnings Date and Time,closing_price_next_day,closing_price_previous_day,price_7_days_before,price_15_days_before,perc_change_next_prev,perc_change_prev_7,perc_change_7_15,Month
LLY2020Q1,6654271.428571428,0.424435,0.6423333333333333,0.5497000000000002,0.5677896551724139,0.682725,0.45499,0.4292166666666667,0.5748571428571428,6.91,18.43,17.91,LLY,2020-04-23 09:00:00,151.39138793945312,148.3433074951172,143.0422821044922,134.5890655517578,2.05,3.71,6.28,4.0
LLY2021Q1,4284394.285714285,0.7080041666666665,0.6668040000000001,0.8332810810810809,0.6717545454545454,0.4011333333333333,0.5724357142857143,0.7026166666666667,0.4414705882352941,-2.22,-26.96,-10.87,LLY,2021-04-27 09:00:00,175.7642822265625,180.5970458984375,182.5552520751953,176.33338928222656,-2.68,-1.07,3.53,4.0
LLY2022Q1,3171320.0,0.5286318181818183,0.5400475,0.7293966666666667,0.4266464285714286,0.2183499999999999,0.4047285714285714,-0.0976875,0.5300133333333333,6.7,,14.43,LLY,2022-04-28 09:00:00,291.0994567871094,279.1723022460937,290.844970703125,302.0279235839844,4.27,-4.01,-3.7,4.0
LLY2023Q1,3102414.285714286,0.5639222222222222,0.528825925925926,0.8258703703703703,0.6451633333333333,0.8112571428571428,0.6935153846153846,0.681825,0.40996875,1.36,-26.96,-6.33,LLY,2023-04-27 10:00:00,387.10943603515625,373.1463012695313,366.839111328125,365.2325439453125,3.74,1.72,0.44,4.0
LLY2018Q2,5497619.444444444,0.5570759999999999,0.5694565217391305,0.7123657142857143,0.7092937499999998,0.5037571428571429,0.570025,0.3063333333333333,0.575409090909091,5.05,-127.7,15.79,LLY,2018-07-24 09:00:00,85.06880950927734,80.9953384399414,81.75169372558594,78.8355941772461,5.03,-0.93,3.7,7.0
LLY2019Q2,4240400.0,0.552357142857143,0.6689038461538461,0.7193720930232558,0.7084119047619046,0.1941,0.7239523809523811,0.3343363636363637,0.6681157894736841,0.85,2.09,3.65,LLY,2019-07-30 09:00:00,101.203857421875,101.23179626464844,99.4347152709961,105.29148864746094,-0.03,1.81,-5.56,7.0
LLY2020Q2,6546548.571428572,0.588058620689655,0.5847675675675676,0.6126642857142857,0.6427714285714287,0.5508500000000001,0.6129533333333332,0.35191,0.464256,-4.68,1.63,18.12,LLY,2020-07-30 09:00:00,145.51319885253906,153.83502197265625,157.2113037109375,158.3050079345703,-5.41,-2.15,-0.69,7.0
LLY2021Q2,3601208.571428572,0.5798869565217392,0.6795375,0.7306969696969697,0.5827038461538462,0.2935125,0.6135545454545455,0.5855272727272727,0.6045562499999999,2.29,-7.83,-1.03,LLY,2021-08-03 09:00:00,248.0255279541016,238.9276885986328,236.5539093017578,227.97921752929688,3.81,1.0,3.76,8.0
LLY2022Q2,3377760.0,0.714814814814815,0.6108999999999999,0.7185514285714284,0.6323604651162792,0.5045999999999999,0.5368555555555555,0.3712285714285714,0.5698190476190476,-5.33,-43.24,-26.31,LLY,2022-08-04 09:00:00,300.4517517089844,308.351318359375,325.7718811035156,321.18341064453125,-2.56,-5.35,1.43,8.0
LLY2023Q2,4544641.666666667,0.5788259259259259,0.5594363636363637,0.7221823529411765,0.606581818181818,0.4965769230769231,0.6617636363636363,0.1118571428571428,0.5740722222222222,9.51,7.73,5.92,LLY,2023-08-08 09:00:00,518.6152954101562,451.481689453125,455.85650634765625,448.6181945800781,14.87,-0.96,1.61,8.0
LLY2018Q3,4863506.060606061,0.7547166666666666,0.6994142857142858,0.7405380952380951,0.7223535714285714,0.6493,0.70245,0.549588888888889,0.6925777777777778,0.3,-4.27,3.31,LLY,2018-11-06 09:00:00,97.0387954711914,100.92401123046876,97.48779296875,101.73954010009766,-3.85,3.52,-4.18,11.0
LLY2019Q3,4652115.151515151,0.8633913043478261,0.7714666666666669,0.8209558823529411,0.887430303030303,0.445175,0.6100450000000002,0.8855999999999999,0.6343153846153845,-0.35,-0.76,4.8,LLY,2019-10-23 09:00:00,100.56331634521484,102.84798431396484,101.031494140625,100.18875885009766,-2.22,1.8,0.84,10.0
LLY2020Q3,5395111.764705882,0.634903846153846,0.6297393939393938,0.6151472222222221,0.7367519999999999,0.6742666666666667,0.7282437500000001,0.5963799999999999,0.6303772727272727,-2.15,-17.6,-10.03,LLY,2020-10-27 09:00:00,126.05716705322266,135.42308044433594,139.64727783203125,137.74542236328125,-6.92,-3.02,1.38,10.0
LLY2021Q3,5347566.666666667,0.6827315789473682,0.5971178571428571,0.6788292682926831,0.6129918918918921,0.1377666666666666,0.71936,0.45836,0.44938,1.96,-32.97,-1.25,LLY,2021-10-26 09:00:00,241.4876251220703,238.1925201416016,231.22315979003903,224.4676055908203,1.38,3.01,3.01,10.0
LLY2022Q3,5256018.181818182,0.4922800000000001,0.565362962962963,0.6166522727272725,0.6227488888888889,0.3578888888888888,0.669,0.2816615384615384,0.5091875,0.58,-15.26,2.07,LLY,2022-11-01 09:00:00,347.5558776855469,356.93035888671875,335.9141540527344,322.93182373046875,-2.63,6.26,4.02,11.0
LLY2018Q4,1083536.111111111,0.7436920000000002,0.7891962962962964,0.6909024390243904,0.726014705882353,0.6925916666666666,0.7250125,0.2715166666666667,0.7960833333333333,2.53,-7.21,-0.28,LLY,2019-02-06 09:00:00,109.84025573730467,110.90856170654295,105.93549346923828,107.56555938720705,-0.96,4.69,-1.52,2.0
LLY2019Q4,967119.4444444444,0.8701904761904764,0.7830481481481483,0.8693291666666666,0.6806312499999999,-0.1629499999999999,0.7014714285714286,0.8968333333333334,0.7559111111111111,3.22,6.33,13.9,LLY,2020-01-30 09:00:00,134.3565216064453,131.7667236328125,132.6990203857422,127.99983978271484,1.97,-0.7,3.67,1.0
LLY2020Q4,1560672.2222222222,0.7018136363636363,0.6458999999999999,0.6480838709677419,0.65284,0.5365857142857143,0.5280526315789474,0.4331,0.8123900000000001,2.38,12.47,15.06,LLY,2021-01-29 09:00:00,199.7787628173828,201.8440399169922,193.33302307128903,159.8556365966797,-1.02,4.4,20.94,1.0
LLY2021Q4,1215302.7777777778,0.6710916666666668,0.7310916666666666,0.619376,0.6615968750000001,0.7994,0.6870400000000001,0.2832111111111111,0.8994500000000001,1.43,,-0.67,LLY,2022-02-03 09:00:00,238.7318420410156,244.6024169921875,233.51470947265625,243.47119140625,-2.4,4.75,-4.09,2.0
LLY2022Q4,2374622.222222222,0.6776714285714285,0.6464809523809526,0.6216942857142858,0.7160799999999999,0.6246099999999999,0.5668894736842105,0.3479076923076923,0.3560375,-1.0,20.22,14.11,LLY,2023-02-02 10:00:00,326.8970031738281,338.6305236816406,342.4065856933594,354.9901733398437,-3.46,-1.1,-3.54,2.0
LMT2018Q1,1551016.6666666667,0.806375,0.7575052631578947,0.771721052631579,0.7894833333333334,0.6765133333333334,0.7374071428571429,0.92752,0.7540199999999999,3.46,18.16,19.64,LMT,2018-04-24 11:00:00,286.6173400878906,305.4503173828125,291.8217468261719,285.10107421875,-6.17,4.67,2.36,4.0
LMT2019Q1,1074266.6666666667,0.7626695652173913,0.7519535714285713,0.8358675675675674,0.7568874999999999,0.673257894736842,0.6980000000000001,0.3105307692307691,0.6589125,14.17,37.04,38.07,LMT,2019-04-23 11:00:00,291.4838256835937,275.8726806640625,271.0073547363281,265.2319030761719,5.66,1.8,2.18,4.0
LMT2020Q1,1214600.0,0.7215476190476191,0.6641600000000001,0.6056794117647057,0.6839800000000001,0.6808222222222221,0.6522000000000001,0.4617428571428572,0.8069000000000002,3.88,4.66,4.19,LMT,2020-04-21 11:00:00,334.908935546875,343.6708374023437,332.720703125,303.9775695800781,-2.55,3.29,9.46,4.0
LMT2021Q1,1897080.0,0.6147,0.6669928571428573,0.7453642857142858,0.6549275862068966,0.5975882352941175,0.8023357142857143,0.4403444444444445,0.6863166666666668,-0.49,3.78,3.94,LMT,2021-04-20 11:00:00,356.7779235839844,360.8307800292969,355.7646484375,341.3122863769531,-1.12,1.42,4.23,4.0
LMT2022Q1,935085.7142857144,0.6235782608695652,0.7335333333333335,0.624852,0.6553,0.6466600000000001,0.6951529411764706,0.41845,0.8036500000000001,-3.42,4.36,4.23,LMT,2022-04-19 11:00:00,436.1069946289063,443.2569274902344,437.6431884765625,414.5339965820313,-1.61,1.28,5.57,4.0
LMT2023Q1,1359805.5555555555,0.6691681818181818,0.6364166666666666,0.766351724137931,0.7067454545454546,0.5888764705882352,0.7741266666666665,0.0317666666666666,0.6390857142857144,0.77,9.4,6.11,LMT,2023-04-18 11:00:00,487.66937255859375,476.221923828125,476.7374267578125,458.5206298828125,2.4,-0.11,3.97,4.0
LMT2018Q2,1597613.888888889,0.6833333333333335,0.73453,0.7229349999999999,0.900325,0.7017999999999999,0.7147266666666667,0.8326166666666667,0.8180999999999999,5.31,3.64,3.19,LMT,2018-07-24 11:00:00,276.4828491210937,272.84869384765625,272.8829345703125,256.6747131347656,1.33,-0.01,6.31,7.0
LMT2019Q2,1315127.7777777778,0.5635500000000001,0.6957125,0.8845555555555552,0.8477875000000001,0.838555,0.8309714285714285,0.7228714285714286,0.7778999999999999,1.59,4.74,5.38,LMT,2019-07-23 11:00:00,315.12530517578125,314.9755249023437,325.3857727050781,323.7300109863281,0.05,-3.2,0.51,7.0
LMT2020Q2,1401683.3333333333,0.64514,0.8182739130434781,0.7490392857142858,0.653009090909091,0.6341533333333335,0.6440615384615385,0.5403800000000001,0.59965,6.71,1.64,1.42,LMT,2020-07-21 11:00:00,338.45428466796875,329.8016357421875,315.1129150390625,329.25128173828125,2.62,4.66,-4.29,7.0
LMT2021Q2,1065375.0,0.5639318181818183,0.475644,0.7060000000000001,0.6539944444444445,0.5636235294117647,0.6115111111111111,0.4542363636363637,0.6926,0.53,-0.17,-0.05,LMT,2021-07-26 11:00:00,341.3093566894531,353.10528564453125,350.7683410644531,353.7729187011719,-3.34,0.67,-0.85,7.0
LMT2022Q2,1306525.0,0.6751588235294119,0.6414695652173913,0.6398060606060606,0.8448916666666667,0.6296235294117649,0.7210733333333332,0.4699285714285714,0.6777625,-3.59,-33.22,-1.13,LMT,2022-07-19 11:00:00,372.49853515625,369.54052734375,401.09576416015625,401.439208984375,0.8,-7.87,-0.09,7.0
LMT2023Q2,1110177.7777777778,0.67701875,0.6778259259259258,0.7828133333333334,0.5815874999999999,0.5639722222222222,0.7796142857142856,0.3400777777777777,0.61424375,5.02,2.74,4.4,LMT,2023-07-18 11:00:00,446.2001647949219,460.1726989746094,449.14739990234375,443.7032775878906,-3.04,2.45,1.23,7.0
LMT2018Q3,1187029.4117647058,0.6598222222222221,0.8639115384615386,0.8025153846153846,0.7081909090909092,0.6121687500000002,0.7018055555555557,0.6290571428571429,0.6048749999999999,9.4,19.28,19.26,LMT,2018-10-23 11:00:00,277.15948486328125,281.8428039550781,282.5672302246094,301.06756591796875,-1.66,-0.26,-6.14,10.0
LMT2019Q3,1601320.5882352942,0.8032285714285715,0.7045178571428571,0.7810222222222221,0.6707928571428571,0.6399105263157895,0.6351466666666669,0.0558999999999999,0.7720727272727271,2.05,12.63,12.04,LMT,2019-10-22 11:00:00,331.0055236816406,331.33331298828125,337.9058532714844,340.3152160644531,-0.1,-1.95,-0.71,10.0
LMT2020Q3,1573397.0588235294,0.8486181818181819,0.6813000000000001,0.7325741935483872,0.6318608695652175,0.5557280000000001,0.7420249999999998,0.4873571428571429,0.8469099999999999,2.22,-0.59,2.53,LMT,2020-10-20 11:00:00,337.8785705566406,348.3178405761719,350.33306884765625,352.8838806152344,-3.0,-0.58,-0.72,10.0
LMT2021Q3,1177648.4848484849,0.6364185185185186,0.6689206896551724,0.6844605263157897,0.6547444444444444,0.3932736842105263,0.6058062499999999,0.719925,0.6459466666666667,-6.38,11.27,1.91,LMT,2021-10-26 11:00:00,310.0215148925781,351.5121765136719,341.5084533691406,324.8169250488281,-11.8,2.93,5.14,10.0
LMT2022Q3,1626800.0,0.7760833333333331,0.74978,0.6628117647058824,0.7245133333333335,0.5574625,0.7810411764705882,0.571325,0.5521100000000001,-0.6,0.9,2.2,LMT,2022-10-18 11:00:00,414.7915344238281,381.6246948242188,388.0121765136719,383.9587707519531,8.69,-1.65,1.06,10.0
LMT2023Q3,1122235.294117647,0.6438470588235293,0.5415233333333332,0.7199173913043476,0.5113294117647059,0.5064857142857144,0.6940000000000001,-0.11228,0.5841857142857142,0.93,1.17,1.92,LMT,2023-10-17 11:00:00,434.8171997070313,434.1075134277344,394.9953918457031,402.9005737304688,0.16,9.9,-1.96,10.0
LMT2018Q4,2070778.3783783785,0.5943370370370372,0.7351275862068967,0.7727230769230768,0.8234400000000001,0.7281888888888889,0.8053857142857143,0.4335428571428571,0.6197545454545454,4.82,0.03,-0.5,LMT,2019-01-29 11:00:00,253.7344970703125,250.10287475585935,245.75885009765625,234.46435546875,1.45,1.77,4.82,1.0
LMT2019Q4,2772438.888888889,0.5942520000000001,0.5206281250000002,0.702985185185185,0.697090909090909,0.6745222222222222,0.7046714285714286,0.229,0.2248999999999999,3.8,4.99,4.99,LMT,2020-01-28 11:00:00,389.6167602539063,385.3478088378906,379.3587341308594,369.4127502441406,1.11,1.58,2.69,1.0
LMT2020Q4,1932550.0,0.7072842105263157,0.6880624999999999,0.7900999999999999,0.5941521739130435,0.7199636363636365,0.817905882352941,0.6681499999999999,0.6224000000000001,0.64,-0.37,-0.44,LMT,2021-01-26 11:00:00,302.2877197265625,314.0067138671875,317.4437255859375,318.8332214355469,-3.73,-1.08,-0.44,1.0
LMT2021Q4,2984172.222222222,0.6270592592592592,0.7018999999999999,0.761803448275862,0.6197,0.6865882352941176,0.72143,0.5357083333333333,0.7844666666666666,0.41,3.82,1.38,LMT,2022-01-25 11:00:00,364.6292724609375,351.59503173828125,350.9263610839844,340.915283203125,3.71,0.19,2.94,1.0
LMT2022Q4,1634213.5135135136,0.5976263157894738,0.669126923076923,0.7704799999999998,0.7260294117647058,0.7242949999999999,0.6503555555555557,0.343075,0.6199199999999999,4.03,0.54,5.72,LMT,2023-01-24 11:00:00,434.1856384277344,426.50189208984375,434.7655334472656,461.5379028320313,1.8,-1.9,-5.8,1.0
LMT2023Q4,1811175.0,0.4803076923076922,0.6511612903225809,0.7066863636363638,0.6334928571428572,0.44369,0.8037666666666666,0.57465,0.3626636363636363,5.16,4.51,8.92,LMT,2024-01-23 11:00:00,436.4676513671875,455.4186096191406,459.806396484375,452.7978210449219,-4.16,-0.95,1.55,1.0
LRCX2019Q1,2600823.529411765,0.661605,0.6286393939393937,0.6351500000000001,0.6247363636363636,0.704275,0.5822333333333333,0.5891399999999999,0.5981699999999999,0.92,6.61,4.51,LRCX,2018-10-16 17:00:00,135.6044921875,133.8447265625,136.26788330078125,139.3912811279297,1.31,-1.78,-2.24,10.0
LRCX2020Q1,1618829.4117647058,0.6650240000000001,0.7168400000000001,0.7265030303030303,0.6281428571428572,0.619075,0.7455285714285714,0.13004,0.780375,-0.1,7.31,5.23,LRCX,2019-10-23 17:00:00,250.5948028564453,220.0063018798828,222.9312438964844,215.11903381347656,13.9,-1.31,3.63,10.0
LRCX2021Q1,3061197.0588235296,0.7434,0.6358371428571429,0.6612153846153848,0.6309500000000001,0.6527416666666667,0.5487142857142856,0.4506272727272728,0.8454333333333334,2.06,8.88,9.15,LRCX,2020-10-21 17:00:00,343.9564208984375,352.228515625,355.5813903808594,318.72723388671875,-2.35,-0.94,11.56,10.0
LRCX2023Q1,2763521.212121212,0.5267607142857144,0.5367161290322581,0.6992351351351351,0.6121526315789474,0.487765,0.5165000000000001,0.3916374999999999,0.429225,3.37,9.29,9.19,LRCX,2022-10-19 17:00:00,349.5256652832031,324.1954345703125,344.46746826171875,374.8460998535156,7.81,-5.89,-8.1,10.0
LRCX2024Q1,1437117.6470588236,0.5976521739130436,0.629712,0.6101720930232557,0.5748555555555555,0.5216285714285714,0.5284187499999999,0.5098625,0.4459285714285714,1.94,12.14,11.83,LRCX,2023-10-18 17:00:00,599.0239868164062,639.1181640625,624.6388549804688,610.935791015625,-6.27,2.32,2.24,10.0
LRCX2019Q2,2390036.111111111,0.57467,0.509148275862069,0.6654875000000001,0.4864888888888888,0.4098142857142857,0.436905,0.56785,0.59604,1.08,1.12,5.23,LRCX,2019-01-23 17:00:00,149.54345703125,129.25489807128906,130.27532958984375,128.2993621826172,15.7,-0.78,1.54,1.0
LRCX2021Q2,3626805.555555556,0.7391222222222221,0.6830631578947369,0.6718076923076922,0.5746944444444444,0.4021769230769231,0.77503,0.42665,0.5104142857142857,3.58,5.84,5.5,LRCX,2021-01-27 17:00:00,488.6830749511719,496.0900573730469,527.3847045898438,478.22259521484375,-1.49,-5.93,10.28,1.0
LRCX2022Q2,2068322.2222222225,0.5684823529411764,0.5657142857142856,0.5809023255813954,0.5367277777777778,0.5426875,0.3294899999999999,0.3783923076923076,0.4988333333333334,-4.26,0.07,0.19,LRCX,2022-01-26 17:00:00,539.742431640625,579.9533081054688,709.3729248046875,672.4279174804688,-6.93,-18.24,5.49,1.0
LRCX2023Q2,2606780.5555555555,0.3456259259259259,0.392661111111111,0.5883166666666667,0.52217,0.4272631578947368,0.5765374999999999,0.38965,0.20322,3.82,8.27,7.11,LRCX,2023-01-25 17:00:00,490.6993713378906,481.4817810058594,466.96044921875,416.475830078125,1.91,3.11,12.12,1.0
LRCX2024Q2,1709283.3333333333,0.6085049999999999,0.6290692307692307,0.7141071428571427,0.6773294117647058,0.6994090909090909,0.55861,0.360075,0.6394916666666667,1.36,3.86,5.69,LRCX,2024-01-24 17:00:00,863.7408447265625,846.3383178710938,758.0383911132812,735.3472290039062,2.06,11.65,3.09,1.0
LRCX2018Q3,1889005.5555555555,0.6642279999999999,0.5138833333333332,0.7167235294117646,0.669208,0.4017363636363636,0.5841714285714286,0.4515285714285714,0.93255,1.31,2.1,9.59,LRCX,2018-04-17 17:00:00,185.44625854492188,193.2364959716797,173.50601196289062,184.39962768554688,-4.03,11.37,-5.91,4.0
LRCX2019Q3,2173227.777777778,0.76341875,0.732313043478261,0.7473249999999999,0.5010866666666667,0.6541500000000001,0.62044,0.5786714285714286,0.679275,1.65,7.87,9.16,LRCX,2019-04-24 17:00:00,191.41896057128903,182.42108154296875,179.96629333496094,178.78086853027344,4.93,1.36,0.66,4.0
LRCX2020Q3,2610577.777777778,0.4985142857142856,0.4075500000000001,0.6098682926829269,0.6571071428571428,0.5653,0.6397818181818183,0.3847722222222222,0.8499800000000001,-0.31,6.15,5.87,LRCX,2020-04-22 17:00:00,251.62110900878903,259.0755615234375,246.68325805664065,212.89036560058597,-2.88,5.02,15.87,4.0
LRCX2021Q3,3365058.333333333,0.6352450000000001,0.6789518518518518,0.7126638297872341,0.6273000000000001,0.648955,0.6143928571428571,0.6791777777777777,0.7295125,3.34,13.19,13.37,LRCX,2021-04-21 17:00:00,593.3662109375,619.1561279296875,627.865234375,574.7313232421875,-4.17,-1.39,9.25,4.0
LRCX2022Q3,1801977.7777777775,0.5943238095238095,0.5606300000000001,0.5640384615384616,0.5211238095238094,0.5372812499999999,0.4773099999999999,0.4156833333333333,0.3888222222222222,-4.33,-1.01,-1.41,LRCX,2022-04-20 17:00:00,457.8202209472656,469.4629211425781,463.9145812988281,534.902099609375,-2.48,1.2,-13.27,4.0
LRCX2023Q3,1783025.0,0.5159484848484848,0.5183756756756756,0.5760027027027027,0.6925333333333333,0.4066363636363636,0.4903866666666667,0.4515888888888889,0.69485,0.58,-1.68,7.12,LRCX,2023-04-20 17:00:00,511.7145080566406,520.9457397460938,502.1370239257813,525.7344360351562,-1.77,3.75,-4.49,4.0
LRCX2018Q4,3957328.5714285714,0.61253,0.6085875000000001,0.6757,0.6466666666666666,0.5862333333333334,0.5054000000000001,0.4333875,0.7631333333333333,1.33,21.72,7.43,LRCX,2018-07-26 17:00:00,173.86752319335938,162.192138671875,162.17381286621094,157.21456909179688,7.2,0.01,3.15,7.0
LRCX2019Q4,3028357.1428571427,0.6566099999999999,0.5707322580645162,0.7331638888888891,0.6548400000000001,0.6408125,0.6426857142857143,0.2335799999999999,0.7606857142857143,-0.34,5.16,5.52,LRCX,2019-07-31 17:00:00,193.1651611328125,195.8406524658203,194.52638244628903,172.9436492919922,-1.37,0.68,12.48,7.0
LRCX2020Q4,8374891.428571428,0.7633793103448279,0.7685269230769229,0.805615789473684,0.6839359999999999,0.69168,0.6245421052631577,0.4436399999999999,0.8618,4.05,21.44,18.02,LRCX,2020-07-29 17:00:00,362.2759704589844,345.32684326171875,338.5511474609375,319.4582214355469,4.91,2.0,5.98,7.0
LRCX2021Q4,3544508.571428572,0.7461466666666665,0.737347619047619,0.6819652173913042,0.7406000000000003,0.6782916666666666,0.6842666666666669,0.5155714285714287,0.6389,2.89,6.25,6.27,LRCX,2021-07-28 17:00:00,599.4794311523438,614.3496704101562,572.2835693359375,593.6358642578125,-2.42,7.35,-3.6,7.0
LRCX2022Q4,3530042.8571428573,0.528961111111111,0.5442322580645161,0.7086978723404257,0.7160333333333333,0.8033818181818181,0.6119611111111111,0.5691583333333333,0.5536000000000001,10.0,21.05,20.45,LRCX,2022-07-27 17:00:00,474.4578552246094,457.5513305664063,414.0132141113281,383.2234497070313,3.7,10.52,8.03,7.0
LRCX2023Q4,2759834.285714286,0.5882967741935483,0.5092409090909091,0.6911264705882355,0.6982583333333333,0.4720076923076923,0.5376294117647059,0.3077999999999999,0.5300333333333334,1.83,25.47,16.53,LRCX,2023-07-26 17:00:00,696.432861328125,637.3211059570312,654.882080078125,623.6395263671875,9.28,-2.68,5.01,7.0
MA2018Q1,3037622.8571428573,0.6197615384615385,0.5793190476190476,0.7480028571428571,0.81165,0.8661,0.4273214285714286,0.6056750000000001,0.7583105263157893,9.97,12.74,20.59,MA,2018-05-02 09:00:00,179.7667236328125,174.37815856933594,169.71514892578125,166.74517822265625,3.09,2.75,1.78,5.0
MA2019Q1,3051625.714285714,0.64061,0.6381714285714287,0.7442862068965518,0.6705200000000001,0.7080599999999999,0.7911333333333334,0.5366454545454545,0.7489249999999998,0.84,8.96,7.19,MA,2019-04-30 09:00:00,247.32374572753903,240.4071807861328,234.33688354492188,229.4923858642578,2.88,2.59,2.11,4.0
MA2020Q1,3899934.285714286,0.6437533333333332,0.6926448275862068,0.7309560975609757,0.7548296296296297,0.4774666666666667,0.7935214285714285,0.416376923076923,0.6029647058823528,0.68,-3.13,5.37,MA,2020-04-29 09:00:00,277.4405517578125,258.77105712890625,246.1845550537109,264.9811096191406,7.21,5.11,-7.09,4.0
MA2021Q1,3342882.8571428573,0.6157571428571428,0.7973166666666667,0.7827062499999998,0.7409279999999999,0.6449,0.5372083333333333,0.4215999999999999,0.6960136363636362,4.09,15.94,11.32,MA,2021-04-29 09:00:00,382.2698669433594,388.8548278808594,370.1614685058594,371.2524108886719,-1.69,5.05,-0.29,4.0
MA2022Q1,2914005.882352941,0.624725,0.6481480000000002,0.7537318181818182,0.7990899999999999,0.3929999999999999,0.6561315789473685,0.3217833333333333,0.6353960000000002,5.41,23.08,27.76,MA,2022-04-28 09:00:00,374.2417297363281,357.1908264160156,359.4629211425781,345.3163452148437,4.77,-0.63,4.1,4.0
MA2023Q1,2650238.2352941176,0.6913999999999998,0.7436333333333334,0.7407577777777777,0.6556823529411763,0.6759,0.7732076923076924,0.5039857142857143,0.7458,1.94,-8.91,3.22,MA,2023-04-26 09:00:00,364.6197509765625,366.37939453125,370.5847473144531,361.6670837402344,-0.48,-1.13,2.47,4.0
MA2018Q2,4338036.111111111,0.7206583333333333,0.6763333333333333,0.69202,0.715376,0.5091909090909091,0.6306307692307692,0.486025,0.7885681818181817,0.38,0.33,8.15,MA,2018-07-26 09:00:00,200.86720275878903,207.44430541992188,199.89859008789065,192.39161682128903,-3.17,3.77,3.9,7.0
MA2019Q2,3702158.3333333335,0.64808,0.6877782608695652,0.8868633333333329,0.8139307692307691,0.6249,0.7637666666666667,0.6783,0.7363875000000001,0.74,9.91,3.43,MA,2019-07-30 09:00:00,270.9215393066406,274.1161804199219,268.4281921386719,266.2269592285156,-1.17,2.12,0.83,7.0
MA2020Q2,3111291.6666666665,0.6995833333333333,0.5394279999999999,0.7432317073170731,0.5844758620689656,0.87765,0.7386083333333334,0.39562,0.291176923076923,2.33,21.39,15.72,MA,2020-07-30 09:00:00,302.5965270996094,302.8902587890625,301.2254943847656,288.4851379394531,-0.1,0.55,4.42,7.0
MA2021Q2,3866005.555555556,0.7433583333333335,0.8555277777777778,0.8557633333333333,0.7975999999999999,0.6449625,0.7311866666666667,0.5866999999999999,0.7465809523809526,3.68,18.74,11.63,MA,2021-07-29 09:00:00,382.58245849609375,377.2984619140625,368.39349365234375,364.2607116699219,1.4,2.42,1.13,7.0
MA2022Q2,3077650.0,0.6739555555555555,0.6830466666666667,0.8362590909090909,0.8164222222222224,0.6769,0.5345454545454545,0.5692153846153846,0.587364,4.5,-0.51,8.65,MA,2022-07-28 09:00:00,348.7149658203125,339.6322326660156,336.7728576660156,320.6357116699219,2.67,0.85,5.03,7.0
MA2023Q2,2359150.0,0.6824818181818183,0.5670719999999999,0.746482,0.5244607142857143,0.6498,0.673329411764706,0.1435777777777777,0.6649249999999999,1.56,6.84,2.0,MA,2023-07-27 09:00:00,392.7650451660156,400.6402587890625,396.408935546875,391.4110107421875,-1.97,1.07,1.28,7.0
MA2018Q3,4452975.757575758,0.69626875,0.7191185185185188,0.7386028571428574,0.648995,0.6904,0.4565181818181818,0.4417916666666666,0.7267999999999999,0.96,8.7,6.02,MA,2018-10-30 09:00:00,182.0536651611328,185.2635498046875,196.92015075683597,203.4175567626953,-1.73,-5.92,-3.19,10.0
MA2019Q3,3332909.090909091,0.7364499999999999,0.7698761904761905,0.8582214285714287,0.6758708333333333,0.6854571428571428,0.815,0.2446499999999999,0.7595399999999999,1.18,2.94,6.79,MA,2019-10-29 09:00:00,267.47662353515625,269.0758056640625,263.90740966796875,260.4359436035156,-0.59,1.96,1.33,10.0
MA2020Q3,4111015.151515152,0.5389333333333334,0.6694269230769232,0.7571054054054056,0.6697241379310344,0.5687,0.5866928571428571,0.5800000000000001,0.6738391304347825,-2.89,-8.31,-3.42,MA,2020-10-28 09:00:00,285.6739501953125,310.8999938964844,325.17498779296875,336.77325439453125,-8.11,-4.39,-3.44,10.0
MA2021Q3,4467517.647058823,0.6998076923076924,0.7170125,0.763848275862069,0.648907142857143,0.20095,0.7347199999999998,0.4173875,0.6991761904761905,0.72,11.6,8.43,MA,2021-10-28 09:00:00,328.1099548339844,330.7601928710937,356.75048828125,348.6814880371094,-0.8,-7.29,2.31,10.0
MA2022Q3,2826012.121212121,0.6544333333333334,0.7353821428571428,0.8209749999999998,0.8698705882352941,0.5035999999999999,0.833018181818182,0.5833692307692308,0.6116888888888891,1.77,0.29,4.09,MA,2022-10-27 09:00:00,316.4952697753906,316.634033203125,297.6762084960937,296.5365905761719,-0.04,6.37,0.38,10.0
MA2023Q3,2523406.0606060605,0.8084866666666667,0.5746548387096774,0.6462265306122448,0.6907999999999999,0.8902999999999999,0.69967,0.6835249999999999,0.6547124999999999,0.09,4.98,5.45,MA,2023-10-26 09:00:00,363.51275634765625,385.1685791015625,400.5829162597656,393.0352783203125,-5.62,-3.85,1.92,10.0
MA2018Q4,5980400.0,0.7350133333333334,0.7578636363636364,0.8603031250000001,0.7519095238095238,0.9184,0.6891166666666667,0.6739285714285714,0.7923375,0.18,-42.12,1.89,MA,2019-01-31 09:00:00,205.10006713867188,198.19314575195312,193.76336669921875,191.32505798339844,3.48,2.29,1.27,1.0
